pT,label,z,D
3,μ=1*mt=3.354,0.121608,0
3,μ=1*mt=3.354,0.126382,0
3,μ=1*mt=3.354,0.131156,0
3,μ=1*mt=3.354,0.13593,0
3,μ=1*mt=3.354,0.140703,0
3,μ=1*mt=3.354,0.145477,0
3,μ=1*mt=3.354,0.150251,0
3,μ=1*mt=3.354,0.155025,0
3,μ=1*mt=3.354,0.159799,0
3,μ=1*mt=3.354,0.164573,0
3,μ=1*mt=3.354,0.169347,0
3,μ=1*mt=3.354,0.17412,0
3,μ=1*mt=3.354,0.178894,0
3,μ=1*mt=3.354,0.183668,0
3,μ=1*mt=3.354,0.188442,0
3,μ=1*mt=3.354,0.193216,0
3,μ=1*mt=3.354,0.19799,0
3,μ=1*mt=3.354,0.202764,0
3,μ=1*mt=3.354,0.207538,0
3,μ=1*mt=3.354,0.212311,0
3,μ=1*mt=3.354,0.217085,0
3,μ=1*mt=3.354,0.221859,0
3,μ=1*mt=3.354,0.226633,0
3,μ=1*mt=3.354,0.231407,0
3,μ=1*mt=3.354,0.236181,0
3,μ=1*mt=3.354,0.240955,0
3,μ=1*mt=3.354,0.245728,0
3,μ=1*mt=3.354,0.250502,0
3,μ=1*mt=3.354,0.255276,0
3,μ=1*mt=3.354,0.26005,0
3,μ=1*mt=3.354,0.264824,0
3,μ=1*mt=3.354,0.269598,0
3,μ=1*mt=3.354,0.274372,0
3,μ=1*mt=3.354,0.279145,0
3,μ=1*mt=3.354,0.283919,0
3,μ=1*mt=3.354,0.288693,0
3,μ=1*mt=3.354,0.293467,0
3,μ=1*mt=3.354,0.298241,0
3,μ=1*mt=3.354,0.303015,0.0250327
3,μ=1*mt=3.354,0.307789,0.272366
3,μ=1*mt=3.354,0.312563,0.5197
3,μ=1*mt=3.354,0.317336,0.629012
3,μ=1*mt=3.354,0.32211,0.639285
3,μ=1*mt=3.354,0.326884,0.649575
3,μ=1*mt=3.354,0.331658,0.660126
3,μ=1*mt=3.354,0.336432,0.670677
3,μ=1*mt=3.354,0.341206,0.681371
3,μ=1*mt=3.354,0.34598,0.692185
3,μ=1*mt=3.354,0.350753,0.703006
3,μ=1*mt=3.354,0.355527,0.714073
3,μ=1*mt=3.354,0.360301,0.725141
3,μ=1*mt=3.354,0.365075,0.73634
3,μ=1*mt=3.354,0.369849,0.747669
3,μ=1*mt=3.354,0.374623,0.758997
3,μ=1*mt=3.354,0.379397,0.770561
3,μ=1*mt=3.354,0.384171,0.782129
3,μ=1*mt=3.354,0.388944,0.793804
3,μ=1*mt=3.354,0.393718,0.805601
3,μ=1*mt=3.354,0.398492,0.817399
3,μ=1*mt=3.354,0.403266,0.829438
3,μ=1*mt=3.354,0.40804,0.84149
3,μ=1*mt=3.354,0.412814,0.853626
3,μ=1*mt=3.354,0.417588,0.865872
3,μ=1*mt=3.354,0.422361,0.878118
3,μ=1*mt=3.354,0.427135,0.890527
3,μ=1*mt=3.354,0.431909,0.902951
3,μ=1*mt=3.354,0.436683,0.915451
3,μ=1*mt=3.354,0.441457,0.928069
3,μ=1*mt=3.354,0.446231,0.940687
3,μ=1*mt=3.354,0.451005,0.953415
3,μ=1*mt=3.354,0.455778,0.966159
3,μ=1*mt=3.354,0.460552,0.97894
3,μ=1*mt=3.354,0.465326,0.99179
3,μ=1*mt=3.354,0.4701,1.00464
3,μ=1*mt=3.354,0.474874,1.01758
3,μ=1*mt=3.354,0.479648,1.03054
3,μ=1*mt=3.354,0.484422,1.04349
3,μ=1*mt=3.354,0.489196,1.05644
3,μ=1*mt=3.354,0.493969,1.06939
3,μ=1*mt=3.354,0.498743,1.08232
3,μ=1*mt=3.354,0.503517,1.09524
3,μ=1*mt=3.354,0.508291,1.10816
3,μ=1*mt=3.354,0.513065,1.12107
3,μ=1*mt=3.354,0.517839,1.13397
3,μ=1*mt=3.354,0.522613,1.14673
3,μ=1*mt=3.354,0.527386,1.15944
3,μ=1*mt=3.354,0.53216,1.17209
3,μ=1*mt=3.354,0.536934,1.18456
3,μ=1*mt=3.354,0.541708,1.19704
3,μ=1*mt=3.354,0.546482,1.20932
3,μ=1*mt=3.354,0.551256,1.22153
3,μ=1*mt=3.354,0.55603,1.23367
3,μ=1*mt=3.354,0.560803,1.2455
3,μ=1*mt=3.354,0.565577,1.25733
3,μ=1*mt=3.354,0.570351,1.26876
3,μ=1*mt=3.354,0.575125,1.28
3,μ=1*mt=3.354,0.579899,1.29114
3,μ=1*mt=3.354,0.584673,1.30177
3,μ=1*mt=3.354,0.589447,1.3124
3,μ=1*mt=3.354,0.594221,1.32258
3,μ=1*mt=3.354,0.598994,1.33252
3,μ=1*mt=3.354,0.603768,1.34234
3,μ=1*mt=3.354,0.608542,1.3513
3,μ=1*mt=3.354,0.613316,1.36026
3,μ=1*mt=3.354,0.61809,1.36856
3,μ=1*mt=3.354,0.622864,1.37644
3,μ=1*mt=3.354,0.627638,1.38421
3,μ=1*mt=3.354,0.632411,1.39081
3,μ=1*mt=3.354,0.637185,1.39741
3,μ=1*mt=3.354,0.641959,1.40327
3,μ=1*mt=3.354,0.646733,1.40856
3,μ=1*mt=3.354,0.651507,1.41377
3,μ=1*mt=3.354,0.656281,1.41735
3,μ=1*mt=3.354,0.661055,1.42092
3,μ=1*mt=3.354,0.665828,1.42349
3,μ=1*mt=3.354,0.670602,1.42519
3,μ=1*mt=3.354,0.675376,1.42685
3,μ=1*mt=3.354,0.68015,1.42657
3,μ=1*mt=3.354,0.684924,1.42628
3,μ=1*mt=3.354,0.689698,1.42485
3,μ=1*mt=3.354,0.694472,1.42224
3,μ=1*mt=3.354,0.699246,1.41963
3,μ=1*mt=3.354,0.704019,1.4149
3,μ=1*mt=3.354,0.708793,1.41011
3,μ=1*mt=3.354,0.713567,1.40389
3,μ=1*mt=3.354,0.718341,1.39596
3,μ=1*mt=3.354,0.723115,1.38802
3,μ=1*mt=3.354,0.727889,1.37792
3,μ=1*mt=3.354,0.732663,1.36768
3,μ=1*mt=3.354,0.737436,1.35596
3,μ=1*mt=3.354,0.74221,1.34219
3,μ=1*mt=3.354,0.746984,1.32841
3,μ=1*mt=3.354,0.751758,1.31225
3,μ=1*mt=3.354,0.756532,1.29581
3,μ=1*mt=3.354,0.761306,1.27816
3,μ=1*mt=3.354,0.76608,1.25852
3,μ=1*mt=3.354,0.770854,1.23889
3,μ=1*mt=3.354,0.775627,1.21636
3,μ=1*mt=3.354,0.780401,1.19336
3,μ=1*mt=3.354,0.785175,1.16943
3,μ=1*mt=3.354,0.789949,1.14371
3,μ=1*mt=3.354,0.794723,1.11799
3,μ=1*mt=3.354,0.799497,1.08975
3,μ=1*mt=3.354,0.804271,1.06097
3,μ=1*mt=3.354,0.809044,1.03144
3,μ=1*mt=3.354,0.813818,1.00017
3,μ=1*mt=3.354,0.818592,0.968909
3,μ=1*mt=3.354,0.823366,0.936001
3,μ=1*mt=3.354,0.82814,0.902642
3,μ=1*mt=3.354,0.832914,0.868815
3,μ=1*mt=3.354,0.837688,0.833695
3,μ=1*mt=3.354,0.842461,0.798574
3,μ=1*mt=3.354,0.847235,0.762224
3,μ=1*mt=3.354,0.852009,0.725456
3,μ=1*mt=3.354,0.856783,0.688775
3,μ=1*mt=3.354,0.861557,0.652386
3,μ=1*mt=3.354,0.866331,0.615997
3,μ=1*mt=3.354,0.871105,0.579666
3,μ=1*mt=3.354,0.875879,0.543357
3,μ=1*mt=3.354,0.880652,0.507048
3,μ=1*mt=3.354,0.885426,0.470735
3,μ=1*mt=3.354,0.8902,0.434422
3,μ=1*mt=3.354,0.894974,0.40054
3,μ=1*mt=3.354,0.899748,0.367853
3,μ=1*mt=3.354,0.904522,0.335423
3,μ=1*mt=3.354,0.909296,0.304433
3,μ=1*mt=3.354,0.914069,0.273443
3,μ=1*mt=3.354,0.918843,0.24381
3,μ=1*mt=3.354,0.923617,0.214963
3,μ=1*mt=3.354,0.928391,0.186797
3,μ=1*mt=3.354,0.933165,0.163937
3,μ=1*mt=3.354,0.937939,0.141077
3,μ=1*mt=3.354,0.942713,0.120311
3,μ=1*mt=3.354,0.947486,0.100972
3,μ=1*mt=3.354,0.95226,0.0819057
3,μ=1*mt=3.354,0.957034,0.0661649
3,μ=1*mt=3.354,0.961808,0.0504241
3,μ=1*mt=3.354,0.966582,0.0379848
3,μ=1*mt=3.354,0.971356,0.028174
3,μ=1*mt=3.354,0.97613,0.0185201
3,μ=1*mt=3.354,0.980904,0.0128672
3,μ=1*mt=3.354,0.985677,0.00721416
3,μ=1*mt=3.354,0.990451,0.00356826
3,μ=1*mt=3.354,0.995225,0.00178412
3,μ=1*mt=3.354,0.999999,-1.23776e-08
3,μ=2*mt=6.708,0.05,0
3,μ=2*mt=6.708,0.0547739,0
3,μ=2*mt=6.708,0.0595477,0
3,μ=2*mt=6.708,0.0643216,0
3,μ=2*mt=6.708,0.0690955,0
3,μ=2*mt=6.708,0.0738693,0
3,μ=2*mt=6.708,0.0786432,0.163957
3,μ=2*mt=6.708,0.0834171,0.334386
3,μ=2*mt=6.708,0.0881909,0.430297
3,μ=2*mt=6.708,0.0929648,0.432523
3,μ=2*mt=6.708,0.0977386,0.43475
3,μ=2*mt=6.708,0.102513,0.438024
3,μ=2*mt=6.708,0.107286,0.441383
3,μ=2*mt=6.708,0.11206,0.445128
3,μ=2*mt=6.708,0.116834,0.449437
3,μ=2*mt=6.708,0.121608,0.453747
3,μ=2*mt=6.708,0.126382,0.458589
3,μ=2*mt=6.708,0.131156,0.4635
3,μ=2*mt=6.708,0.13593,0.468609
3,μ=2*mt=6.708,0.140703,0.474058
3,μ=2*mt=6.708,0.145477,0.479506
3,μ=2*mt=6.708,0.150251,0.485347
3,μ=2*mt=6.708,0.155025,0.491258
3,μ=2*mt=6.708,0.159799,0.497299
3,μ=2*mt=6.708,0.164573,0.503605
3,μ=2*mt=6.708,0.169347,0.509912
3,μ=2*mt=6.708,0.17412,0.51649
3,μ=2*mt=6.708,0.178894,0.523132
3,μ=2*mt=6.708,0.183668,0.529858
3,μ=2*mt=6.708,0.188442,0.536789
3,μ=2*mt=6.708,0.193216,0.543719
3,μ=2*mt=6.708,0.19799,0.550847
3,μ=2*mt=6.708,0.202764,0.558033
3,μ=2*mt=6.708,0.207538,0.565283
3,μ=2*mt=6.708,0.212311,0.572723
3,μ=2*mt=6.708,0.217085,0.580162
3,μ=2*mt=6.708,0.221859,0.587783
3,μ=2*mt=6.708,0.226633,0.595469
3,μ=2*mt=6.708,0.231407,0.603199
3,μ=2*mt=6.708,0.236181,0.61109
3,μ=2*mt=6.708,0.240955,0.61898
3,μ=2*mt=6.708,0.245728,0.62703
3,μ=2*mt=6.708,0.250502,0.635149
3,μ=2*mt=6.708,0.255276,0.6433
3,μ=2*mt=6.708,0.26005,0.651601
3,μ=2*mt=6.708,0.264824,0.659902
3,μ=2*mt=6.708,0.269598,0.66833
3,μ=2*mt=6.708,0.274372,0.676824
3,μ=2*mt=6.708,0.279145,0.685343
3,μ=2*mt=6.708,0.283919,0.694021
3,μ=2*mt=6.708,0.288693,0.702699
3,μ=2*mt=6.708,0.293467,0.711468
3,μ=2*mt=6.708,0.298241,0.720293
3,μ=2*mt=6.708,0.303015,0.729138
3,μ=2*mt=6.708,0.307789,0.738158
3,μ=2*mt=6.708,0.312563,0.747179
3,μ=2*mt=6.708,0.317336,0.756262
3,μ=2*mt=6.708,0.32211,0.765391
3,μ=2*mt=6.708,0.326884,0.774531
3,μ=2*mt=6.708,0.331658,0.783837
3,μ=2*mt=6.708,0.336432,0.793143
3,μ=2*mt=6.708,0.341206,0.802505
3,μ=2*mt=6.708,0.34598,0.811913
3,μ=2*mt=6.708,0.350753,0.821323
3,μ=2*mt=6.708,0.355527,0.830843
3,μ=2*mt=6.708,0.360301,0.840362
3,μ=2*mt=6.708,0.365075,0.849946
3,μ=2*mt=6.708,0.369849,0.859591
3,μ=2*mt=6.708,0.374623,0.869237
3,μ=2*mt=6.708,0.379397,0.878899
3,μ=2*mt=6.708,0.384171,0.888562
3,μ=2*mt=6.708,0.388944,0.898293
3,μ=2*mt=6.708,0.393718,0.908104
3,μ=2*mt=6.708,0.398492,0.917915
3,μ=2*mt=6.708,0.403266,0.927691
3,μ=2*mt=6.708,0.40804,0.937465
3,μ=2*mt=6.708,0.412814,0.947259
3,μ=2*mt=6.708,0.417588,0.957082
3,μ=2*mt=6.708,0.422361,0.966904
3,μ=2*mt=6.708,0.427135,0.97674
3,μ=2*mt=6.708,0.431909,0.986577
3,μ=2*mt=6.708,0.436683,0.996368
3,μ=2*mt=6.708,0.441457,1.00609
3,μ=2*mt=6.708,0.446231,1.01581
3,μ=2*mt=6.708,0.451005,1.02552
3,μ=2*mt=6.708,0.455778,1.03524
3,μ=2*mt=6.708,0.460552,1.04491
3,μ=2*mt=6.708,0.465326,1.0545
3,μ=2*mt=6.708,0.4701,1.0641
3,μ=2*mt=6.708,0.474874,1.07351
3,μ=2*mt=6.708,0.479648,1.0829
3,μ=2*mt=6.708,0.484422,1.09223
3,μ=2*mt=6.708,0.489196,1.10145
3,μ=2*mt=6.708,0.493969,1.11068
3,μ=2*mt=6.708,0.498743,1.1197
3,μ=2*mt=6.708,0.503517,1.12867
3,μ=2*mt=6.708,0.508291,1.13754
3,μ=2*mt=6.708,0.513065,1.14615
3,μ=2*mt=6.708,0.517839,1.15477
3,μ=2*mt=6.708,0.522613,1.1631
3,μ=2*mt=6.708,0.527386,1.17133
3,μ=2*mt=6.708,0.53216,1.17946
3,μ=2*mt=6.708,0.536934,1.18729
3,μ=2*mt=6.708,0.541708,1.19513
3,μ=2*mt=6.708,0.546482,1.20252
3,μ=2*mt=6.708,0.551256,1.20974
3,μ=2*mt=6.708,0.55603,1.21684
3,μ=2*mt=6.708,0.560803,1.22348
3,μ=2*mt=6.708,0.565577,1.23011
3,μ=2*mt=6.708,0.570351,1.23625
3,μ=2*mt=6.708,0.575125,1.24215
3,μ=2*mt=6.708,0.579899,1.24792
3,μ=2*mt=6.708,0.584673,1.25302
3,μ=2*mt=6.708,0.589447,1.25812
3,μ=2*mt=6.708,0.594221,1.26262
3,μ=2*mt=6.708,0.598994,1.2668
3,μ=2*mt=6.708,0.603768,1.27084
3,μ=2*mt=6.708,0.608542,1.27394
3,μ=2*mt=6.708,0.613316,1.27703
3,μ=2*mt=6.708,0.61809,1.27944
3,μ=2*mt=6.708,0.622864,1.28141
3,μ=2*mt=6.708,0.627638,1.28325
3,μ=2*mt=6.708,0.632411,1.28387
3,μ=2*mt=6.708,0.637185,1.2845
3,μ=2*mt=6.708,0.641959,1.28435
3,μ=2*mt=6.708,0.646733,1.28361
3,μ=2*mt=6.708,0.651507,1.2828
3,μ=2*mt=6.708,0.656281,1.28044
3,μ=2*mt=6.708,0.661055,1.27808
3,μ=2*mt=6.708,0.665828,1.27481
3,μ=2*mt=6.708,0.670602,1.27074
3,μ=2*mt=6.708,0.675376,1.26664
3,μ=2*mt=6.708,0.68015,1.26079
3,μ=2*mt=6.708,0.684924,1.25494
3,μ=2*mt=6.708,0.689698,1.2481
3,μ=2*mt=6.708,0.694472,1.24022
3,μ=2*mt=6.708,0.699246,1.23235
3,μ=2*mt=6.708,0.704019,1.22267
3,μ=2*mt=6.708,0.708793,1.21295
3,μ=2*mt=6.708,0.713567,1.20208
3,μ=2*mt=6.708,0.718341,1.18985
3,μ=2*mt=6.708,0.723115,1.17761
3,μ=2*mt=6.708,0.727889,1.16362
3,μ=2*mt=6.708,0.732663,1.14951
3,μ=2*mt=6.708,0.737436,1.13431
3,μ=2*mt=6.708,0.74221,1.1176
3,μ=2*mt=6.708,0.746984,1.10088
3,μ=2*mt=6.708,0.751758,1.08238
3,μ=2*mt=6.708,0.756532,1.06366
3,μ=2*mt=6.708,0.761306,1.04409
3,μ=2*mt=6.708,0.76608,1.02313
3,μ=2*mt=6.708,0.770854,1.00217
3,μ=2*mt=6.708,0.775627,0.979232
3,μ=2*mt=6.708,0.780401,0.955978
3,μ=2*mt=6.708,0.785175,0.932093
3,μ=2*mt=6.708,0.789949,0.906992
3,μ=2*mt=6.708,0.794723,0.881891
3,μ=2*mt=6.708,0.799497,0.855425
3,μ=2*mt=6.708,0.804271,0.828664
3,μ=2*mt=6.708,0.809044,0.801457
3,μ=2*mt=6.708,0.813818,0.773224
3,μ=2*mt=6.708,0.818592,0.744991
3,μ=2*mt=6.708,0.823366,0.715972
3,μ=2*mt=6.708,0.82814,0.686737
3,μ=2*mt=6.708,0.832914,0.657337
3,μ=2*mt=6.708,0.837688,0.627482
3,μ=2*mt=6.708,0.842461,0.597626
3,μ=2*mt=6.708,0.847235,0.567242
3,μ=2*mt=6.708,0.852009,0.536677
3,μ=2*mt=6.708,0.856783,0.50638
3,μ=2*mt=6.708,0.861557,0.47699
3,μ=2*mt=6.708,0.866331,0.4476
3,μ=2*mt=6.708,0.871105,0.418786
3,μ=2*mt=6.708,0.875879,0.390209
3,μ=2*mt=6.708,0.880652,0.361753
3,μ=2*mt=6.708,0.885426,0.333813
3,μ=2*mt=6.708,0.8902,0.305873
3,μ=2*mt=6.708,0.894974,0.280158
3,μ=2*mt=6.708,0.899748,0.255536
3,μ=2*mt=6.708,0.904522,0.231191
3,μ=2*mt=6.708,0.909296,0.208391
3,μ=2*mt=6.708,0.914069,0.185592
3,μ=2*mt=6.708,0.918843,0.164112
3,μ=2*mt=6.708,0.923617,0.143399
3,μ=2*mt=6.708,0.928391,0.123223
3,μ=2*mt=6.708,0.933165,0.107233
3,μ=2*mt=6.708,0.937939,0.0912428
3,μ=2*mt=6.708,0.942713,0.077015
3,μ=2*mt=6.708,0.947486,0.0639879
3,μ=2*mt=6.708,0.95226,0.0511797
3,μ=2*mt=6.708,0.957034,0.0410437
3,μ=2*mt=6.708,0.961808,0.0309077
3,μ=2*mt=6.708,0.966582,0.0228708
3,μ=2*mt=6.708,0.971356,0.016505
3,μ=2*mt=6.708,0.97613,0.0102503
3,μ=2*mt=6.708,0.980904,0.00682305
3,μ=2*mt=6.708,0.985677,0.00339584
3,μ=2*mt=6.708,0.990451,0.00138684
3,μ=2*mt=6.708,0.995225,0.000693356
3,μ=2*mt=6.708,0.999999,-1.27515e-07
3,μ=4*mt=13.42,0.05,0.666405
3,μ=4*mt=13.42,0.0547739,0.648317
3,μ=4*mt=13.42,0.0595477,0.63023
3,μ=4*mt=13.42,0.0643216,0.616447
3,μ=4*mt=13.42,0.0690955,0.607308
3,μ=4*mt=13.42,0.0738693,0.598169
3,μ=4*mt=13.42,0.0786432,0.593765
3,μ=4*mt=13.42,0.0834171,0.589549
3,μ=4*mt=13.42,0.0881909,0.586676
3,μ=4*mt=13.42,0.0929648,0.585491
3,μ=4*mt=13.42,0.0977386,0.584306
3,μ=4*mt=13.42,0.102513,0.585052
3,μ=4*mt=13.42,0.107286,0.585957
3,μ=4*mt=13.42,0.11206,0.587423
3,μ=4*mt=13.42,0.116834,0.589713
3,μ=4*mt=13.42,0.121608,0.592003
3,μ=4*mt=13.42,0.126382,0.595231
3,μ=4*mt=13.42,0.131156,0.59858
3,μ=4*mt=13.42,0.13593,0.602215
3,μ=4*mt=13.42,0.140703,0.606342
3,μ=4*mt=13.42,0.145477,0.610469
3,μ=4*mt=13.42,0.150251,0.61512
3,μ=4*mt=13.42,0.155025,0.619864
3,μ=4*mt=13.42,0.159799,0.624774
3,μ=4*mt=13.42,0.164573,0.630024
3,μ=4*mt=13.42,0.169347,0.635274
3,μ=4*mt=13.42,0.17412,0.640863
3,μ=4*mt=13.42,0.178894,0.646531
3,μ=4*mt=13.42,0.183668,0.6523
3,μ=4*mt=13.42,0.188442,0.658311
3,μ=4*mt=13.42,0.193216,0.664323
3,μ=4*mt=13.42,0.19799,0.670545
3,μ=4*mt=13.42,0.202764,0.676829
3,μ=4*mt=13.42,0.207538,0.683171
3,μ=4*mt=13.42,0.212311,0.689684
3,μ=4*mt=13.42,0.217085,0.696197
3,μ=4*mt=13.42,0.221859,0.7029
3,μ=4*mt=13.42,0.226633,0.709672
3,μ=4*mt=13.42,0.231407,0.716486
3,μ=4*mt=13.42,0.236181,0.723454
3,μ=4*mt=13.42,0.240955,0.730423
3,μ=4*mt=13.42,0.245728,0.73747
3,μ=4*mt=13.42,0.250502,0.744553
3,μ=4*mt=13.42,0.255276,0.751671
3,μ=4*mt=13.42,0.26005,0.758957
3,μ=4*mt=13.42,0.264824,0.766243
3,μ=4*mt=13.42,0.269598,0.77359
3,μ=4*mt=13.42,0.274372,0.780967
3,μ=4*mt=13.42,0.279145,0.788362
3,μ=4*mt=13.42,0.283919,0.795858
3,μ=4*mt=13.42,0.288693,0.803353
3,μ=4*mt=13.42,0.293467,0.81091
3,μ=4*mt=13.42,0.298241,0.818504
3,μ=4*mt=13.42,0.303015,0.826104
3,μ=4*mt=13.42,0.307789,0.833762
3,μ=4*mt=13.42,0.312563,0.841419
3,μ=4*mt=13.42,0.317336,0.849117
3,μ=4*mt=13.42,0.32211,0.856842
3,μ=4*mt=13.42,0.326884,0.864571
3,μ=4*mt=13.42,0.331658,0.872334
3,μ=4*mt=13.42,0.336432,0.880098
3,μ=4*mt=13.42,0.341206,0.887872
3,μ=4*mt=13.42,0.34598,0.895654
3,μ=4*mt=13.42,0.350753,0.903436
3,μ=4*mt=13.42,0.355527,0.911227
3,μ=4*mt=13.42,0.360301,0.919017
3,μ=4*mt=13.42,0.365075,0.926798
3,μ=4*mt=13.42,0.369849,0.934567
3,μ=4*mt=13.42,0.374623,0.942337
3,μ=4*mt=13.42,0.379397,0.950057
3,μ=4*mt=13.42,0.384171,0.957778
3,μ=4*mt=13.42,0.388944,0.96548
3,μ=4*mt=13.42,0.393718,0.973163
3,μ=4*mt=13.42,0.398492,0.980846
3,μ=4*mt=13.42,0.403266,0.988413
3,μ=4*mt=13.42,0.40804,0.995974
3,μ=4*mt=13.42,0.412814,1.00349
3,μ=4*mt=13.42,0.417588,1.01096
3,μ=4*mt=13.42,0.422361,1.01842
3,μ=4*mt=13.42,0.427135,1.02576
3,μ=4*mt=13.42,0.431909,1.03308
3,μ=4*mt=13.42,0.436683,1.04032
3,μ=4*mt=13.42,0.441457,1.04742
3,μ=4*mt=13.42,0.446231,1.05452
3,μ=4*mt=13.42,0.451005,1.06147
3,μ=4*mt=13.42,0.455778,1.06841
3,μ=4*mt=13.42,0.460552,1.07524
3,μ=4*mt=13.42,0.465326,1.08191
3,μ=4*mt=13.42,0.4701,1.08858
3,μ=4*mt=13.42,0.474874,1.09496
3,μ=4*mt=13.42,0.479648,1.10129
3,μ=4*mt=13.42,0.484422,1.10752
3,μ=4*mt=13.42,0.489196,1.11353
3,μ=4*mt=13.42,0.493969,1.11955
3,μ=4*mt=13.42,0.498743,1.12527
3,μ=4*mt=13.42,0.503517,1.1309
3,μ=4*mt=13.42,0.508291,1.13639
3,μ=4*mt=13.42,0.513065,1.14152
3,μ=4*mt=13.42,0.517839,1.14665
3,μ=4*mt=13.42,0.522613,1.1514
3,μ=4*mt=13.42,0.527386,1.15603
3,μ=4*mt=13.42,0.53216,1.16054
3,μ=4*mt=13.42,0.536934,1.16468
3,μ=4*mt=13.42,0.541708,1.16881
3,μ=4*mt=13.42,0.546482,1.17239
3,μ=4*mt=13.42,0.551256,1.17576
3,μ=4*mt=13.42,0.55603,1.179
3,μ=4*mt=13.42,0.560803,1.1817
3,μ=4*mt=13.42,0.565577,1.1844
3,μ=4*mt=13.42,0.570351,1.18656
3,μ=4*mt=13.42,0.575125,1.18849
3,μ=4*mt=13.42,0.579899,1.19026
3,μ=4*mt=13.42,0.584673,1.19131
3,μ=4*mt=13.42,0.589447,1.19236
3,μ=4*mt=13.42,0.594221,1.19277
3,μ=4*mt=13.42,0.598994,1.19282
3,μ=4*mt=13.42,0.603768,1.19274
3,μ=4*mt=13.42,0.608542,1.19173
3,μ=4*mt=13.42,0.613316,1.19072
3,μ=4*mt=13.42,0.61809,1.18906
3,μ=4*mt=13.42,0.622864,1.18698
3,μ=4*mt=13.42,0.627638,1.18478
3,μ=4*mt=13.42,0.632411,1.1814
3,μ=4*mt=13.42,0.637185,1.17802
3,μ=4*mt=13.42,0.641959,1.1739
3,μ=4*mt=13.42,0.646733,1.16923
3,μ=4*mt=13.42,0.651507,1.16448
3,μ=4*mt=13.42,0.656281,1.15836
3,μ=4*mt=13.42,0.661055,1.15224
3,μ=4*mt=13.42,0.665828,1.14533
3,μ=4*mt=13.42,0.670602,1.13772
3,μ=4*mt=13.42,0.675376,1.1301
3,μ=4*mt=13.42,0.68015,1.12097
3,μ=4*mt=13.42,0.684924,1.11183
3,μ=4*mt=13.42,0.689698,1.10184
3,μ=4*mt=13.42,0.694472,1.09098
3,μ=4*mt=13.42,0.699246,1.08011
3,μ=4*mt=13.42,0.704019,1.06775
3,μ=4*mt=13.42,0.708793,1.05536
3,μ=4*mt=13.42,0.713567,1.04207
3,μ=4*mt=13.42,0.718341,1.02773
3,μ=4*mt=13.42,0.723115,1.01338
3,μ=4*mt=13.42,0.727889,0.997656
3,μ=4*mt=13.42,0.732663,0.981835
3,μ=4*mt=13.42,0.737436,0.965207
3,μ=4*mt=13.42,0.74221,0.947452
3,μ=4*mt=13.42,0.746984,0.929697
3,μ=4*mt=13.42,0.751758,0.910593
3,μ=4*mt=13.42,0.756532,0.891336
3,μ=4*mt=13.42,0.761306,0.871489
3,μ=4*mt=13.42,0.76608,0.850678
3,μ=4*mt=13.42,0.770854,0.829866
3,μ=4*mt=13.42,0.775627,0.807752
3,μ=4*mt=13.42,0.780401,0.785426
3,μ=4*mt=13.42,0.785175,0.762682
3,μ=4*mt=13.42,0.789949,0.739133
3,μ=4*mt=13.42,0.794723,0.715583
3,μ=4*mt=13.42,0.799497,0.691353
3,μ=4*mt=13.42,0.804271,0.666975
3,μ=4*mt=13.42,0.809044,0.642345
3,μ=4*mt=13.42,0.813818,0.617136
3,μ=4*mt=13.42,0.818592,0.591927
3,μ=4*mt=13.42,0.823366,0.566451
3,μ=4*mt=13.42,0.82814,0.540901
3,μ=4*mt=13.42,0.832914,0.515365
3,μ=4*mt=13.42,0.837688,0.489864
3,μ=4*mt=13.42,0.842461,0.464363
3,μ=4*mt=13.42,0.847235,0.438752
3,μ=4*mt=13.42,0.852009,0.413103
3,μ=4*mt=13.42,0.856783,0.387791
3,μ=4*mt=13.42,0.861557,0.363625
3,μ=4*mt=13.42,0.866331,0.339459
3,μ=4*mt=13.42,0.871105,0.316089
3,μ=4*mt=13.42,0.875879,0.293047
3,μ=4*mt=13.42,0.880652,0.27018
3,μ=4*mt=13.42,0.885426,0.24806
3,μ=4*mt=13.42,0.8902,0.22594
3,μ=4*mt=13.42,0.894974,0.205797
3,μ=4*mt=13.42,0.899748,0.186624
3,μ=4*mt=13.42,0.904522,0.16772
3,μ=4*mt=13.42,0.909296,0.150316
3,μ=4*mt=13.42,0.914069,0.132912
3,μ=4*mt=13.42,0.918843,0.116723
3,μ=4*mt=13.42,0.923617,0.10124
3,μ=4*mt=13.42,0.928391,0.0861838
3,μ=4*mt=13.42,0.933165,0.0744591
3,μ=4*mt=13.42,0.937939,0.0627344
3,μ=4*mt=13.42,0.942713,0.0524848
3,μ=4*mt=13.42,0.947486,0.0432402
3,μ=4*mt=13.42,0.95226,0.0341734
3,μ=4*mt=13.42,0.957034,0.0272754
3,μ=4*mt=13.42,0.961808,0.0203773
3,μ=4*mt=13.42,0.966582,0.0148703
3,μ=4*mt=13.42,0.971356,0.0104706
3,μ=4*mt=13.42,0.97613,0.00615247
3,μ=4*mt=13.42,0.980904,0.00391078
3,μ=4*mt=13.42,0.985677,0.00166909
3,μ=4*mt=13.42,0.990451,0.000468718
3,μ=4*mt=13.42,0.995225,0.000234283
3,μ=4*mt=13.42,0.999999,-1.51165e-07
